season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,label,prediction
3,1,6,0,0,4,1,1,0.66,0.6212,0.5,0.1045,54,50.95
3,1,6,1,0,4,1,1,0.66,0.6212,0.54,0.0,25,25.2375
3,1,6,2,0,4,1,1,0.66,0.6212,0.5,0.0896,13,7.425
3,1,6,3,0,4,1,1,0.66,0.6212,0.5,0.0896,7,6.075
3,1,6,4,0,4,1,1,0.62,0.6061,0.61,0.1045,11,6.9625
3,1,6,5,0,4,1,1,0.62,0.6212,0.57,0.0896,47,28.0875
3,1,6,6,0,4,1,1,0.62,0.6212,0.57,0.0896,193,125.8375
3,1,6,7,0,4,1,1,0.62,0.6061,0.61,0.1045,508,376.4125
3,1,6,8,0,4,1,1,0.66,0.6212,0.5,0.1343,617,647.6
3,1,6,9,0,4,1,1,0.7,0.6515,0.54,0.1642,351,348.65
3,1,6,10,0,4,1,1,0.74,0.6667,0.48,0.194,184,178.6375
3,1,6,11,0,4,1,1,0.8,0.697,0.31,0.194,211,222.575
3,1,6,12,0,4,1,1,0.84,0.7121,0.26,0.2836,276,255.7875
3,1,6,13,0,4,1,1,0.86,0.7424,0.26,0.2239,236,253.875
3,1,6,14,0,4,1,1,0.86,0.7273,0.25,0.3284,254,248.8375
3,1,6,15,0,4,1,1,0.86,0.7273,0.25,0.3284,219,265.8375
3,1,6,16,0,4,1,1,0.88,0.7424,0.23,0.194,387,396.575
3,1,6,17,0,4,1,1,0.88,0.7424,0.22,0.194,705,777.2625
3,1,6,18,0,4,1,1,0.86,0.7273,0.25,0.2239,697,779.65
3,1,6,19,0,4,1,1,0.84,0.7273,0.3,0.2985,571,514.6875
3,1,6,20,0,4,1,1,0.82,0.7273,0.34,0.194,470,370.6125
3,1,6,21,0,4,1,1,0.76,0.697,0.55,0.194,398,263.95
3,1,6,22,0,4,1,1,0.76,0.697,0.52,0.1642,274,203.1125
3,1,6,23,0,4,1,1,0.74,0.6667,0.48,0.1343,171,127.0875
3,1,6,0,0,5,1,1,0.74,0.6667,0.48,0.1343,114,60.7625
3,1,6,1,0,5,1,1,0.74,0.6667,0.51,0.1642,42,33.6
3,1,6,2,0,5,1,1,0.72,0.6667,0.58,0.194,18,18.7875
3,1,6,3,0,5,1,1,0.72,0.6667,0.58,0.194,8,7.3375
3,1,6,4,0,5,1,1,0.7,0.6515,0.65,0.1642,10,7.7625
3,1,6,5,0,5,1,1,0.7,0.6515,0.61,0.1045,45,27.3625
3,1,6,6,0,5,1,2,0.7,0.6515,0.61,0.1642,163,108.025
3,1,6,7,0,5,1,1,0.7,0.6515,0.61,0.1045,380,371.625
3,1,6,8,0,5,1,2,0.74,0.6818,0.55,0.1045,624,642.8125
3,1,6,9,0,5,1,1,0.76,0.697,0.55,0.1642,300,374.85
3,1,6,10,0,5,1,1,0.9,0.8333,0.39,0.2985,171,336.3875
3,1,6,11,0,5,1,2,0.9,0.8485,0.42,0.2836,188,357.5375
3,1,6,12,0,5,1,2,0.92,0.8788,0.4,0.2537,226,424.675
3,1,6,13,0,5,1,1,0.94,0.8788,0.38,0.194,239,416.4875
3,1,6,14,0,5,1,1,0.96,0.9091,0.36,0.2239,233,425.35
3,1,6,15,0,5,1,1,0.96,0.9091,0.36,0.0,230,426.6375
3,1,6,16,0,5,1,1,0.96,0.9091,0.36,0.0,351,542.025
3,1,6,17,0,5,1,1,0.98,0.9242,0.34,0.194,539,814.95
3,1,6,18,0,5,1,1,0.96,0.8636,0.31,0.0,464,815.8
3,1,6,19,0,5,1,1,0.9,0.8788,0.47,0.194,363,570.1625
3,1,6,20,0,5,1,1,0.92,0.8939,0.42,0.2537,308,381.5
3,1,6,21,0,5,1,2,0.86,0.8333,0.53,0.194,236,248.35
3,1,6,22,0,5,1,3,0.82,0.8333,0.63,0.194,163,163.55
3,1,6,23,0,5,1,3,0.82,0.8333,0.63,0.194,48,137.175
3,1,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642,69,126.175
3,1,6,1,0,6,0,3,0.64,0.5758,0.89,0.2239,58,75.25
3,1,6,2,0,6,0,2,0.64,0.5758,0.89,0.0,61,59.3
3,1,6,3,0,6,0,2,0.64,0.5758,0.89,0.0,23,31.55
3,1,6,4,0,6,0,2,0.62,0.5455,0.94,0.0,18,8.9375
3,1,6,5,0,6,0,1,0.64,0.5758,0.89,0.1642,10,11.05
3,1,6,6,0,6,0,1,0.64,0.5758,0.89,0.1642,42,31.4375
3,1,6,7,0,6,0,1,0.64,0.5758,0.89,0.1642,92,140.825
3,1,6,8,0,6,0,1,0.64,0.5758,0.89,0.1642,194,226.375
3,1,6,9,0,6,0,1,0.64,0.5758,0.89,0.1642,275,303.025
3,1,6,10,0,6,0,1,0.88,0.7727,0.3,0.2537,404,455.1
3,1,6,11,0,6,0,1,0.88,0.7727,0.3,0.2537,452,552.65
3,1,6,12,0,6,0,1,0.88,0.7727,0.3,0.2537,471,597.925
3,1,6,13,0,6,0,1,0.88,0.7727,0.3,0.2537,428,601.125
3,1,6,14,0,6,0,1,0.88,0.7727,0.3,0.2537,409,599.075
3,1,6,15,0,6,0,1,0.88,0.7727,0.3,0.2537,404,599.3625
3,1,6,16,0,6,0,1,0.9,0.7879,0.29,0.1642,373,563.675
3,1,6,17,0,6,0,1,0.88,0.7727,0.32,0.1343,362,633.975
3,1,6,18,0,6,0,1,0.88,0.7879,0.35,0.0,339,602.5125
3,1,6,19,0,6,0,1,0.84,0.7576,0.44,0.2537,374,494.075
3,1,6,20,0,6,0,1,0.82,0.7727,0.52,0.1642,292,358.225
3,1,6,21,0,6,0,1,0.82,0.7727,0.52,0.1642,213,252.7625
3,1,6,22,0,6,0,1,0.78,0.7424,0.62,0.1642,172,211.925
3,1,6,23,0,6,0,1,0.78,0.7424,0.62,0.0896,152,166.5125
3,1,7,0,0,0,0,1,0.76,0.7273,0.66,0.0,149,122.05
3,1,7,1,0,0,0,1,0.74,0.697,0.7,0.1343,93,100.0
3,1,7,2,0,0,0,1,0.72,0.697,0.74,0.0896,90,73.35
3,1,7,3,0,0,0,1,0.72,0.7121,0.84,0.1343,33,33.425
3,1,7,4,0,0,0,1,0.7,0.6667,0.79,0.194,4,9.725
3,1,7,5,0,0,0,1,0.68,0.6364,0.79,0.1045,10,14.4
3,1,7,6,0,0,0,1,0.7,0.6667,0.79,0.0896,27,39.625
3,1,7,7,0,0,0,1,0.74,0.697,0.7,0.0,50,114.575
3,1,7,8,0,0,0,1,0.78,0.7424,0.62,0.1045,142,181.8375
3,1,7,9,0,0,0,1,0.82,0.7879,0.56,0.0,219,264.6375
3,1,7,10,0,0,0,1,0.86,0.7879,0.44,0.2985,366,463.15
3,1,7,11,0,0,0,1,0.88,0.803,0.39,0.2239,377,552.6
3,1,7,12,0,0,0,1,0.9,0.8182,0.37,0.2239,433,585.85
3,1,7,13,0,0,0,1,0.92,0.8333,0.33,0.2537,420,585.2625
3,1,7,14,0,0,0,1,0.92,0.8333,0.33,0.2537,444,583.15
3,1,7,15,0,0,0,1,0.9,0.8182,0.37,0.2836,345,587.0125
3,1,7,16,0,0,0,1,0.92,0.8333,0.33,0.2985,313,532.625
3,1,7,17,0,0,0,1,0.92,0.803,0.26,0.2985,413,610.6875
3,1,7,18,0,0,0,1,0.88,0.7727,0.32,0.3582,370,584.8625
3,1,7,19,0,0,0,1,0.84,0.7424,0.39,0.1343,382,411.75
3,1,7,20,0,0,0,1,0.84,0.7424,0.39,0.1343,332,296.025
3,1,7,21,0,0,0,1,0.84,0.7424,0.39,0.1343,258,219.275
3,1,7,22,0,0,0,1,0.82,0.7424,0.43,0.1343,151,132.45
3,1,7,23,0,0,0,3,0.78,0.7121,0.52,0.1642,110,81.3625
3,1,7,0,0,1,1,2,0.76,0.7121,0.58,0.2239,43,39.075
3,1,7,1,0,1,1,2,0.76,0.7121,0.58,0.194,17,14.9375
3,1,7,2,0,1,1,2,0.74,0.6667,0.51,0.2537,15,10.5125
3,1,7,3,0,1,1,2,0.72,0.6667,0.54,0.4179,5,5.025
3,1,7,4,0,1,1,2,0.72,0.6667,0.54,0.2985,12,6.2375
3,1,7,5,0,1,1,2,0.72,0.6667,0.51,0.0,40,23.1375
3,1,7,6,0,1,1,1,0.7,0.6515,0.58,0.1045,136,120.325
3,1,7,7,0,1,1,1,0.74,0.6667,0.51,0.1045,398,372.2625
3,1,7,8,0,1,1,1,0.76,0.697,0.52,0.194,568,630.6
3,1,7,9,0,1,1,1,0.78,0.697,0.46,0.2537,295,345.15
3,1,7,10,0,1,1,1,0.8,0.7273,0.43,0.2537,174,185.875
3,1,7,11,0,1,1,1,0.84,0.7273,0.28,0.2985,201,220.4375
3,1,7,12,0,1,1,1,0.84,0.7273,0.32,0.194,257,259.4
3,1,7,13,0,1,1,1,0.86,0.7576,0.34,0.2239,236,250.3625
3,1,7,14,0,1,1,1,0.86,0.7576,0.34,0.2239,230,248.2875
3,1,7,15,0,1,1,1,0.84,0.7424,0.36,0.194,234,255.875
3,1,7,16,0,1,1,1,0.84,0.7424,0.36,0.2836,365,382.2
3,1,7,17,0,1,1,1,0.84,0.7273,0.32,0.1343,747,742.8375
3,1,7,18,0,1,1,1,0.84,0.7273,0.32,0.1642,730,765.4125
3,1,7,19,0,1,1,1,0.78,0.697,0.43,0.1343,581,520.4625
3,1,7,20,0,1,1,1,0.78,0.697,0.43,0.1343,395,362.05
3,1,7,21,0,1,1,1,0.76,0.6818,0.45,0.1343,258,251.1
3,1,7,22,0,1,1,1,0.74,0.6667,0.51,0.1642,188,146.1375
3,1,7,23,0,1,1,1,0.74,0.6667,0.51,0.1045,102,83.1625
3,1,7,0,0,2,1,1,0.72,0.6667,0.54,0.0,53,40.525
3,1,7,1,0,2,1,1,0.72,0.6667,0.58,0.0,14,18.6
3,1,7,2,0,2,1,1,0.72,0.6667,0.58,0.0,10,9.2625
3,1,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,2,6.375
3,1,7,4,0,2,1,1,0.68,0.6364,0.65,0.1045,6,6.825
3,1,7,5,0,2,1,1,0.7,0.6515,0.61,0.0,35,27.1
3,1,7,6,0,2,1,1,0.7,0.6515,0.65,0.1343,154,122.775
3,1,7,7,0,2,1,1,0.74,0.6818,0.58,0.0,483,370.0375
3,1,7,8,0,2,1,1,0.74,0.6818,0.62,0.0896,646,637.275
3,1,7,9,0,2,1,1,0.8,0.7424,0.49,0.1642,272,351.7625
3,1,7,10,0,2,1,1,0.82,0.7424,0.43,0.2239,209,188.1
3,1,7,11,0,2,1,1,0.86,0.7576,0.34,0.194,217,228.55
3,1,7,12,0,2,1,1,0.88,0.7576,0.28,0.194,272,260.2875
3,1,7,13,0,2,1,1,0.9,0.7727,0.25,0.1343,283,269.1
3,1,7,14,0,2,1,1,0.9,0.7727,0.25,0.194,310,259.175
3,1,7,15,0,2,1,2,0.9,0.7727,0.24,0.0,401,264.925
3,1,7,16,0,2,1,2,0.9,0.7727,0.24,0.194,527,379.15
3,1,7,17,0,2,1,2,0.86,0.7424,0.3,0.1642,722,798.725
3,1,7,18,0,2,1,2,0.86,0.7424,0.3,0.0,627,788.7125
3,1,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,497,497.575
3,1,7,20,0,2,1,3,0.76,0.697,0.55,0.4925,376,283.65
3,1,7,21,0,2,1,2,0.7,0.6515,0.7,0.2836,196,250.625
3,1,7,22,0,2,1,1,0.68,0.6364,0.79,0.194,177,186.1125
3,1,7,23,0,2,1,1,0.66,0.6061,0.83,0.0,171,87.5625
3,1,7,0,1,3,0,1,0.68,0.6364,0.79,0.0896,159,122.15
3,1,7,1,1,3,0,1,0.68,0.6364,0.74,0.0,123,84.225
3,1,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,93,49.4375
3,1,7,3,1,3,0,1,0.68,0.6364,0.74,0.194,32,24.3875
3,1,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537,16,11.775
3,1,7,5,1,3,0,1,0.66,0.6212,0.69,0.0,19,16.7
3,1,7,6,1,3,0,1,0.66,0.6212,0.69,0.0,32,75.2125
3,1,7,7,1,3,0,1,0.68,0.6364,0.65,0.0,72,262.2
3,1,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,153,292.325
3,1,7,9,1,3,0,1,0.76,0.697,0.52,0.0,293,300.35
3,1,7,10,1,3,0,1,0.8,0.7273,0.46,0.0,447,297.1625
3,1,7,11,1,3,0,1,0.82,0.7576,0.46,0.1343,485,290.95
3,1,7,12,1,3,0,1,0.86,0.7879,0.41,0.2239,494,280.9
3,1,7,13,1,3,0,1,0.9,0.8182,0.35,0.0,499,286.35
3,1,7,14,1,3,0,1,0.9,0.8182,0.37,0.1642,547,285.9875
3,1,7,15,1,3,0,1,0.92,0.8485,0.35,0.2985,454,279.75
3,1,7,16,1,3,0,1,0.92,0.8485,0.35,0.2537,389,431.375
3,1,7,17,1,3,0,1,0.92,0.8485,0.35,0.2985,414,662.5375
3,1,7,18,1,3,0,1,0.9,0.8485,0.42,0.194,430,632.7375
3,1,7,19,1,3,0,1,0.86,0.803,0.47,0.2239,432,470.6375
3,1,7,20,1,3,0,1,0.86,0.803,0.47,0.2239,551,349.075
3,1,7,21,1,3,0,1,0.84,0.803,0.53,0.1343,584,301.85
3,1,7,22,1,3,0,1,0.82,0.7879,0.56,0.2239,502,222.4125
3,1,7,23,1,3,0,2,0.78,0.697,0.43,0.0896,183,112.1
3,1,7,0,0,4,1,1,0.74,0.6667,0.51,0.1045,88,45.9375
3,1,7,1,0,4,1,1,0.74,0.6667,0.51,0.2836,30,22.95
3,1,7,2,0,4,1,1,0.74,0.6667,0.51,0.0,18,7.1625
3,1,7,3,0,4,1,1,0.72,0.6667,0.54,0.194,7,5.4375
3,1,7,4,0,4,1,1,0.72,0.6667,0.58,0.0,7,5.85
3,1,7,5,0,4,1,1,0.72,0.6818,0.62,0.0,29,27.5375
3,1,7,6,0,4,1,1,0.72,0.6667,0.58,0.0,133,124.475
3,1,7,7,0,4,1,1,0.76,0.697,0.55,0.0,343,377.1125
3,1,7,8,0,4,1,1,0.8,0.7424,0.49,0.1343,550,647.6
3,1,7,9,0,4,1,1,0.84,0.7879,0.49,0.2985,293,344.275
3,1,7,10,0,4,1,1,0.86,0.7879,0.44,0.3582,186,185.8125
3,1,7,11,0,4,1,1,0.9,0.8182,0.35,0.2985,244,229.375
3,1,7,12,0,4,1,1,0.9,0.8182,0.35,0.3582,276,239.425
3,1,7,13,0,4,1,1,0.92,0.8333,0.33,0.2239,310,249.425
3,1,7,14,0,4,1,1,0.92,0.8333,0.33,0.3284,241,238.6125
3,1,7,15,0,4,1,1,0.92,0.8333,0.33,0.3582,254,254.8125
3,1,7,16,0,4,1,1,0.92,0.8333,0.33,0.2537,433,396.5125
3,1,7,17,0,4,1,1,0.92,0.8485,0.35,0.1642,689,771.175
3,1,7,18,0,4,1,2,0.9,0.8333,0.39,0.3284,607,779.6625
3,1,7,19,0,4,1,2,0.88,0.803,0.39,0.2537,503,476.3875
3,1,7,20,0,4,1,2,0.86,0.7879,0.41,0.2239,321,344.15
3,1,7,21,0,4,1,1,0.84,0.7727,0.47,0.194,323,258.3875
3,1,7,22,0,4,1,1,0.82,0.803,0.59,0.1343,225,194.65
3,1,7,23,0,4,1,1,0.8,0.7576,0.55,0.1642,131,125.25
3,1,7,0,0,5,1,1,0.78,0.7424,0.62,0.1343,102,58.05
3,1,7,1,0,5,1,1,0.78,0.7273,0.55,0.2239,29,33.375
3,1,7,2,0,5,1,1,0.76,0.7121,0.62,0.1343,17,18.6
3,1,7,3,0,5,1,2,0.74,0.697,0.7,0.194,7,7.4
3,1,7,4,0,5,1,1,0.74,0.697,0.66,0.2239,6,8.6375
3,1,7,5,0,5,1,1,0.74,0.697,0.66,0.194,35,26.1625
3,1,7,6,0,5,1,1,0.74,0.697,0.66,0.194,131,107.4
3,1,7,7,0,5,1,1,0.78,0.697,0.46,0.1343,353,381.7625
3,1,7,8,0,5,1,1,0.8,0.7121,0.41,0.1642,585,631.9125
3,1,7,9,0,5,1,1,0.82,0.7273,0.36,0.1343,304,377.8875
3,1,7,10,0,5,1,1,0.86,0.7424,0.3,0.0,210,332.7875
3,1,7,11,0,5,1,1,0.84,0.7273,0.32,0.0896,233,344.025
3,1,7,12,0,5,1,1,0.88,0.7576,0.28,0.1045,331,406.45
3,1,7,13,0,5,1,1,0.9,0.7879,0.27,0.1045,293,414.7
3,1,7,14,0,5,1,1,0.9,0.803,0.31,0.1642,275,423.775
3,1,7,15,0,5,1,1,0.92,0.8182,0.29,0.194,285,434.05
3,1,7,16,0,5,1,1,0.92,0.8182,0.29,0.1045,369,531.35
3,1,7,17,0,5,1,1,0.92,0.8182,0.29,0.0,576,812.5125
3,1,7,18,0,5,1,1,0.9,0.803,0.33,0.2537,560,812.2
3,1,7,19,0,5,1,1,0.88,0.7879,0.35,0.2239,418,556.9125
3,1,7,20,0,5,1,1,0.86,0.7727,0.39,0.1045,336,392.0875
3,1,7,21,0,5,1,1,0.82,0.7727,0.52,0.1343,300,260.3875
3,1,7,22,0,5,1,1,0.8,0.7576,0.55,0.194,288,203.15
3,1,7,23,0,5,1,1,0.8,0.7879,0.63,0.1045,164,160.1875
3,1,7,0,0,6,0,1,0.78,0.7576,0.66,0.1343,150,130.075
3,1,7,1,0,6,0,1,0.76,0.7273,0.7,0.1642,71,87.1
3,1,7,2,0,6,0,1,0.76,0.7424,0.72,0.1642,58,58.0375
3,1,7,3,0,6,0,1,0.74,0.7121,0.74,0.1343,31,27.5125
3,1,7,4,0,6,0,1,0.74,0.7121,0.74,0.1642,16,11.275
3,1,7,5,0,6,0,1,0.74,0.7121,0.74,0.194,14,13.6375
3,1,7,6,0,6,0,1,0.74,0.7121,0.74,0.1045,31,43.0
3,1,7,7,0,6,0,1,0.78,0.7576,0.66,0.1045,71,144.0875
3,1,7,8,0,6,0,1,0.82,0.8333,0.63,0.194,152,222.0
3,1,7,9,0,6,0,1,0.84,0.8333,0.59,0.1642,256,303.9375
3,1,7,10,0,6,0,1,0.92,0.8636,0.37,0.2239,325,455.5625
3,1,7,11,0,6,0,1,0.94,0.8788,0.38,0.194,367,556.4875
3,1,7,12,0,6,0,1,0.96,0.8636,0.31,0.3582,342,592.325
3,1,7,13,0,6,0,2,0.96,0.8636,0.31,0.2537,360,599.925
3,1,7,14,0,6,0,2,0.96,0.8636,0.3,0.1343,308,600.6125
3,1,7,15,0,6,0,1,0.96,0.8485,0.26,0.0,306,597.1375
3,1,7,16,0,6,0,1,1.0,0.8636,0.19,0.1642,294,561.5625
3,1,7,17,0,6,0,1,0.96,0.8485,0.26,0.1343,279,616.1625
3,1,7,18,0,6,0,1,0.94,0.8333,0.29,0.0896,277,591.925
3,1,7,19,0,6,0,1,0.92,0.8333,0.33,0.1343,287,494.1875
3,1,7,20,0,6,0,1,0.9,0.8182,0.37,0.1642,276,357.9
3,1,7,21,0,6,0,1,0.88,0.7879,0.37,0.194,201,257.2875
3,1,7,22,0,6,0,1,0.84,0.8333,0.59,0.194,220,203.825
3,1,7,23,0,6,0,1,0.84,0.8182,0.56,0.1642,148,161.2375
3,1,7,0,0,0,0,1,0.82,0.7879,0.56,0.1343,147,124.575
3,1,7,1,0,0,0,1,0.82,0.7879,0.56,0.1045,124,94.2
3,1,7,2,0,0,0,1,0.82,0.7727,0.52,0.1045,70,67.325
3,1,7,3,0,0,0,1,0.8,0.7727,0.59,0.1045,35,37.2125
3,1,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,13,8.2625
3,1,7,5,0,0,0,1,0.78,0.7424,0.62,0.0,6,10.975
3,1,7,6,0,0,0,1,0.78,0.7727,0.7,0.1343,21,40.4625
3,1,7,7,0,0,0,1,0.8,0.803,0.66,0.0,52,116.325
3,1,7,8,0,0,0,1,0.84,0.803,0.53,0.1343,130,191.025
3,1,7,9,0,0,0,1,0.86,0.8182,0.5,0.1045,242,265.4875
3,1,7,10,0,0,0,1,0.9,0.8636,0.45,0.0,319,460.1625
3,1,7,11,0,0,0,1,0.92,0.8939,0.42,0.2985,389,552.0125
3,1,7,12,0,0,0,1,0.92,0.8939,0.42,0.194,376,586.5125
3,1,7,13,0,0,0,1,0.94,0.8788,0.38,0.2537,337,591.4
3,1,7,14,0,0,0,1,0.96,0.9091,0.36,0.1642,312,590.0
3,1,7,15,0,0,0,3,0.92,0.8939,0.42,0.2836,298,519.8875
3,1,7,16,0,0,0,2,0.8,0.803,0.66,0.2239,291,519.0875
3,1,7,17,0,0,0,1,0.78,0.7424,0.59,0.0,270,629.4875
3,1,7,18,0,0,0,1,0.78,0.7424,0.62,0.1045,253,588.5
3,1,7,19,0,0,0,1,0.78,0.7424,0.62,0.1642,250,401.0625
3,1,7,20,0,0,0,1,0.76,0.7273,0.7,0.0896,285,304.2125
3,1,7,21,0,0,0,1,0.76,0.7273,0.7,0.1343,207,221.525
3,1,7,22,0,0,0,3,0.74,0.697,0.7,0.0896,122,114.0875
3,1,7,23,0,0,0,3,0.68,0.6364,0.83,0.0896,123,71.7375
3,1,7,0,0,1,1,2,0.68,0.6364,0.89,0.0896,39,27.7375
3,1,7,1,0,1,1,3,0.7,0.6667,0.89,0.1045,18,12.4125
3,1,7,2,0,1,1,3,0.7,0.6667,0.89,0.194,5,6.5875
3,1,7,3,0,1,1,3,0.7,0.6667,0.89,0.194,5,3.7125
3,1,7,4,0,1,1,3,0.66,0.5909,0.89,0.3881,2,4.725
3,1,7,5,0,1,1,2,0.66,0.6061,0.83,0.2239,28,25.75
3,1,7,6,0,1,1,3,0.64,0.5758,0.89,0.2537,92,68.475
3,1,7,7,0,1,1,3,0.66,0.6061,0.83,0.2239,230,224.6
3,1,7,8,0,1,1,2,0.66,0.6061,0.83,0.1642,455,619.8625
3,1,7,9,0,1,1,2,0.66,0.6061,0.83,0.1642,363,342.375
3,1,7,10,0,1,1,2,0.66,0.6061,0.83,0.194,175,182.0625
3,1,7,11,0,1,1,2,0.72,0.6818,0.62,0.1343,216,212.5
3,1,7,12,0,1,1,2,0.74,0.6818,0.58,0.1343,266,246.8875
3,1,7,13,0,1,1,2,0.76,0.697,0.55,0.2537,255,239.5875
3,1,7,14,0,1,1,2,0.74,0.6818,0.55,0.2537,242,222.95
3,1,7,15,0,1,1,2,0.76,0.6818,0.45,0.2239,280,245.6375
3,1,7,16,0,1,1,1,0.78,0.697,0.4,0.2836,413,382.1875
3,1,7,17,0,1,1,1,0.78,0.697,0.4,0.1642,849,750.6375
3,1,7,18,0,1,1,1,0.76,0.6818,0.48,0.1343,872,756.0375
3,1,7,19,0,1,1,1,0.74,0.6818,0.55,0.1642,631,514.45
3,1,7,20,0,1,1,2,0.74,0.6818,0.55,0.1045,447,337.95
3,1,7,21,0,1,1,2,0.74,0.6818,0.55,0.0896,331,240.85
3,1,7,22,0,1,1,2,0.72,0.6667,0.58,0.1045,224,145.7125
3,1,7,23,0,1,1,2,0.7,0.6515,0.65,0.1045,131,80.1875
3,1,7,0,0,2,1,1,0.7,0.6515,0.7,0.0896,69,37.9
3,1,7,1,0,2,1,1,0.7,0.6667,0.74,0.1343,15,15.4125
3,1,7,2,0,2,1,1,0.7,0.6667,0.74,0.1343,16,10.3125
3,1,7,3,0,2,1,1,0.68,0.6364,0.79,0.0,3,5.125
3,1,7,4,0,2,1,1,0.68,0.6364,0.79,0.1343,4,5.4625
3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1343,42,28.025
3,1,7,6,0,2,1,2,0.68,0.6364,0.79,0.1045,187,125.5125
3,1,7,7,0,2,1,2,0.7,0.6667,0.74,0.1045,520,350.275
3,1,7,8,0,2,1,1,0.72,0.697,0.74,0.1343,649,629.45
3,1,7,9,0,2,1,1,0.74,0.697,0.66,0.1343,331,352.9875
3,1,7,10,0,2,1,1,0.76,0.7121,0.62,0.194,190,186.075
3,1,7,11,0,2,1,1,0.8,0.7273,0.46,0.194,249,220.8875
3,1,7,12,0,2,1,1,0.8,0.7121,0.41,0.1343,272,252.0625
3,1,7,13,0,2,1,1,0.82,0.7273,0.38,0.194,280,243.4875
3,1,7,14,0,2,1,1,0.82,0.7273,0.38,0.1642,242,242.0125
3,1,7,15,0,2,1,1,0.8,0.7121,0.41,0.2239,265,249.6375
3,1,7,16,0,2,1,1,0.8,0.7273,0.43,0.2239,435,383.5
3,1,7,17,0,2,1,1,0.78,0.7121,0.49,0.194,872,750.1
3,1,7,18,0,2,1,3,0.7,0.6667,0.74,0.2239,819,747.05
3,1,7,19,0,2,1,3,0.7,0.6667,0.74,0.2239,414,426.625
3,1,7,20,0,2,1,3,0.64,0.5758,0.83,0.2239,84,193.3375
3,1,7,21,0,2,1,3,0.64,0.5758,0.89,0.1045,90,102.3625
3,1,7,22,0,2,1,2,0.64,0.5758,0.83,0.1343,139,179.5125
3,1,7,23,0,2,1,2,0.64,0.5758,0.89,0.1045,103,95.1
3,1,7,0,0,3,1,2,0.66,0.6061,0.83,0.1343,44,34.4875
3,1,7,1,0,3,1,1,0.64,0.5758,0.89,0.0,14,15.2125
3,1,7,2,0,3,1,1,0.64,0.5758,0.89,0.0,5,7.8
3,1,7,3,0,3,1,1,0.64,0.5758,0.89,0.1343,5,5.225
3,1,7,4,0,3,1,1,0.64,0.5758,0.89,0.1343,7,5.6
3,1,7,5,0,3,1,1,0.64,0.5758,0.89,0.0,41,28.9125
3,1,7,6,0,3,1,1,0.64,0.5758,0.89,0.1343,185,124.6625
3,1,7,7,0,3,1,2,0.66,0.6061,0.83,0.1045,497,355.9625
3,1,7,8,0,3,1,2,0.68,0.6364,0.79,0.1642,674,635.2
3,1,7,9,0,3,1,2,0.7,0.6667,0.74,0.1343,328,341.125
3,1,7,10,0,3,1,2,0.72,0.6818,0.62,0.1343,195,186.2375
3,1,7,11,0,3,1,2,0.76,0.7121,0.58,0.1343,229,214.6625
3,1,7,12,0,3,1,2,0.78,0.697,0.43,0.0,292,255.875
3,1,7,13,0,3,1,2,0.8,0.7121,0.42,0.1642,273,243.8625
3,1,7,14,0,3,1,1,0.8,0.7121,0.41,0.2239,241,243.7875
3,1,7,15,0,3,1,1,0.8,0.7121,0.41,0.2537,276,241.0625
3,1,7,16,0,3,1,1,0.8,0.7121,0.38,0.194,411,382.925
3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.2239,830,759.275
3,1,7,18,0,3,1,1,0.78,0.6818,0.38,0.2537,814,762.1375
3,1,7,19,0,3,1,1,0.74,0.6667,0.48,0.2239,633,509.4875
3,1,7,20,0,3,1,1,0.74,0.6667,0.51,0.1642,483,365.5
3,1,7,21,0,3,1,1,0.72,0.6667,0.58,0.2239,391,263.9625
3,1,7,22,0,3,1,1,0.72,0.6667,0.58,0.2537,244,201.2125
3,1,7,23,0,3,1,2,0.7,0.6515,0.58,0.2537,152,96.6125
3,1,7,0,0,4,1,2,0.68,0.6364,0.61,0.0,56,47.0375
3,1,7,1,0,4,1,2,0.66,0.6212,0.61,0.0,21,24.225
3,1,7,2,0,4,1,2,0.66,0.6212,0.65,0.0896,9,7.275
3,1,7,3,0,4,1,1,0.64,0.6061,0.69,0.1045,10,6.9125
3,1,7,4,0,4,1,1,0.64,0.6061,0.73,0.1045,5,6.925
3,1,7,5,0,4,1,1,0.62,0.5909,0.73,0.1045,44,26.9125
3,1,7,6,0,4,1,1,0.64,0.6061,0.73,0.0896,178,119.925
3,1,7,7,0,4,1,1,0.64,0.6061,0.73,0.1343,512,369.675
3,1,7,8,0,4,1,1,0.68,0.6364,0.65,0.1343,702,644.025
3,1,7,9,0,4,1,1,0.72,0.6667,0.58,0.1045,327,350.5875
3,1,7,10,0,4,1,1,0.74,0.6667,0.48,0.1642,214,178.3875
